loiczid,mean_cat_score,mean_pop_trend_score,n_cat_species,n_trend_species,source,year
54100,0.282608695652174,-0.0660377358490566,69,53,iucn,2006
54101,0.272602739726027,-0.0701754385964912,73,57,iucn,2006
54102,0.271830985915493,-0.0818181818181818,71,55,iucn,2006
54103,0.216216216216216,-0.0934065934065934,111,91,iucn,2006
54104,0.208620689655172,-0.09375,116,96,iucn,2006
54105,0.207079646017699,-0.0913978494623656,113,93,iucn,2006
54106,0.202678571428571,-0.0957446808510638,112,94,iucn,2006
54107,0.204504504504504,-0.102150537634409,111,93,iucn,2006
54805,0.378947368421053,-0.0740740740740741,38,27,iucn,2006
54806,0.36,-0.0740740740740741,40,27,iucn,2006
54807,0.35609756097561,-0.0892857142857143,41,28,iucn,2006
54808,0.35609756097561,-0.0892857142857143,41,28,iucn,2006
54809,0.363636363636364,-0.129032258064516,44,31,iucn,2006
54810,0.36,-0.109375,45,32,iucn,2006
54811,0.356521739130435,-0.106060606060606,46,33,iucn,2006
54812,0.36,-0.09375,45,32,iucn,2006
54813,0.352173913043478,-0.0909090909090909,46,33,iucn,2006
54814,0.309433962264151,-0.0897435897435897,53,39,iucn,2006
54815,0.301754385964912,-0.0714285714285714,57,42,iucn,2006
54816,0.290625,-0.0612244897959184,64,49,iucn,2006
54817,0.280281690140845,-0.0727272727272727,71,55,iucn,2006
54818,0.238095238095238,-0.104651162790698,105,86,iucn,2006
54819,0.279452054794521,-0.0803571428571429,73,56,iucn,2006
54820,0.279452054794521,-0.0727272727272727,73,55,iucn,2006
54821,0.282666666666667,-0.0789473684210526,75,57,iucn,2006
54822,0.272727272727273,-0.076271186440678,77,59,iucn,2006
54823,0.288,-0.0932203389830508,75,59,iucn,2006
54824,0.223684210526316,-0.0904255319148936,114,94,iucn,2006
54825,0.205217391304348,-0.0894736842105263,115,95,iucn,2006
54826,0.200877192982456,-0.106382978723404,114,94,iucn,2006
54827,0.202678571428571,-0.0957446808510638,112,94,iucn,2006
55526,0.36,-0.0740740740740741,40,27,iucn,2006
55527,0.36,-0.0740740740740741,40,27,iucn,2006
55528,0.35609756097561,-0.0892857142857143,41,28,iucn,2006
55529,0.357142857142857,-0.103448275862069,42,29,iucn,2006
55530,0.363636363636364,-0.129032258064516,44,31,iucn,2006
55531,0.363636363636364,-0.129032258064516,44,31,iucn,2006
55532,0.356521739130435,-0.106060606060606,46,33,iucn,2006
55533,0.36,-0.09375,45,32,iucn,2006
55534,0.352173913043478,-0.0909090909090909,46,33,iucn,2006
55535,0.315384615384615,-0.105263157894737,52,38,iucn,2006
55536,0.305454545454545,-0.0975609756097561,55,41,iucn,2006
55537,0.303333333333333,-0.0777777777777778,60,45,iucn,2006
55538,0.292857142857143,-0.0925925925925926,70,54,iucn,2006
55539,0.283561643835616,-0.087719298245614,73,57,iucn,2006
55540,0.285333333333333,-0.0964912280701754,75,57,iucn,2006
55541,0.286486486486487,-0.0803571428571429,74,56,iucn,2006
55542,0.290909090909091,-0.076271186440678,77,59,iucn,2006
55543,0.276923076923077,-0.0916666666666667,78,60,iucn,2006
55544,0.226724137931034,-0.0885416666666667,116,96,iucn,2006
55545,0.210084033613445,-0.086734693877551,119,98,iucn,2006
55546,0.201694915254237,-0.103092783505155,118,97,iucn,2006
55547,0.2,-0.108247422680412,118,97,iucn,2006
55549,0.199122807017544,-0.0904255319148936,114,94,iucn,2006
56247,0.370731707317073,-0.0892857142857143,41,28,iucn,2006
56248,0.367441860465116,-0.116666666666667,43,30,iucn,2006
56249,0.367441860465116,-0.116666666666667,43,30,iucn,2006
56250,0.367441860465116,-0.116666666666667,43,30,iucn,2006
56251,0.372727272727273,-0.129032258064516,44,31,iucn,2006
56252,0.373333333333333,-0.140625,45,32,iucn,2006
56253,0.365957446808511,-0.117647058823529,47,34,iucn,2006
56254,0.369565217391304,-0.106060606060606,46,33,iucn,2006
56255,0.361702127659574,-0.102941176470588,47,34,iucn,2006
56256,0.351020408163265,-0.125,49,36,iucn,2006
56257,0.312280701754386,-0.127906976744186,57,43,iucn,2006
56258,0.320967741935484,-0.125,62,48,iucn,2006
56259,0.307692307692308,-0.09,65,50,iucn,2006
56260,0.298550724637681,-0.0849056603773585,69,53,iucn,2006
56261,0.286111111111111,-0.0909090909090909,72,55,iucn,2006
56262,0.287341772151899,-0.0901639344262295,79,61,iucn,2006
56263,0.237704918032787,-0.1,122,100,iucn,2006
56264,0.229411764705882,-0.111111111111111,119,99,iucn,2006
56265,0.228813559322034,-0.112244897959184,118,98,iucn,2006
56266,0.213223140495868,-0.095,121,100,iucn,2006
56267,0.206611570247934,-0.101010101010101,121,99,iucn,2006
56268,0.205,-0.101010101010101,120,99,iucn,2006
56269,0.204132231404959,-0.105,121,100,iucn,2006
56270,0.205833333333333,-0.095,120,100,iucn,2006
56271,0.206896551724138,-0.104166666666667,116,96,iucn,2006
56968,0.367441860465116,-0.116666666666667,43,30,iucn,2006
56969,0.367441860465116,-0.116666666666667,43,30,iucn,2006
56970,0.367441860465116,-0.116666666666667,43,30,iucn,2006
56971,0.367441860465116,-0.116666666666667,43,30,iucn,2006
56972,0.372727272727273,-0.129032258064516,44,31,iucn,2006
56973,0.373333333333333,-0.140625,45,32,iucn,2006
56974,0.365957446808511,-0.147058823529412,47,34,iucn,2006
56975,0.365957446808511,-0.117647058823529,47,34,iucn,2006
56976,0.365957446808511,-0.117647058823529,47,34,iucn,2006
56977,0.344,-0.135135135135135,50,37,iucn,2006
56978,0.338181818181818,-0.170731707317073,55,41,iucn,2006
56979,0.33859649122807,-0.13953488372093,57,43,iucn,2006
56980,0.330508474576271,-0.116279069767442,59,43,iucn,2006
56981,0.289855072463768,-0.0865384615384615,69,52,iucn,2006
56982,0.304,-0.0775862068965517,75,58,iucn,2006
56983,0.280487804878049,-0.0769230769230769,82,65,iucn,2006
56984,0.2368,-0.101941747572816,125,103,iucn,2006
56985,0.228925619834711,-0.108910891089109,121,101,iucn,2006
56986,0.228333333333333,-0.116161616161616,120,99,iucn,2006
56988,0.21304347826087,-0.111702127659574,115,94,iucn,2006
56989,0.20241935483871,-0.0970873786407767,124,103,iucn,2006
56990,0.202459016393443,-0.0931372549019608,122,102,iucn,2006
56991,0.204878048780488,-0.100961538461538,123,104,iucn,2006
56992,0.200833333333333,-0.0980392156862745,120,102,iucn,2006
56993,0.200826446280992,-0.0961538461538462,121,104,iucn,2006
57690,0.357142857142857,-0.137931034482759,42,29,iucn,2006
57691,0.367441860465116,-0.116666666666667,43,30,iucn,2006
57692,0.367441860465116,-0.116666666666667,43,30,iucn,2006
57693,0.368888888888889,-0.140625,45,32,iucn,2006
57694,0.369565217391304,-0.151515151515152,46,33,iucn,2006
57695,0.365957446808511,-0.147058823529412,47,34,iucn,2006
57696,0.365957446808511,-0.117647058823529,47,34,iucn,2006
57697,0.365957446808511,-0.117647058823529,47,34,iucn,2006
57698,0.353846153846154,-0.153846153846154,52,39,iucn,2006
57699,0.343396226415094,-0.1625,53,40,iucn,2006
57700,0.335714285714286,-0.130952380952381,56,42,iucn,2006
57701,0.319672131147541,-0.133333333333333,61,45,iucn,2006
57702,0.308823529411765,-0.117647058823529,68,51,iucn,2006
57703,0.284210526315789,-0.0775862068965517,76,58,iucn,2006
57704,0.274074074074074,-0.0793650793650794,81,63,iucn,2006
57705,0.277380952380952,-0.0859375,84,64,iucn,2006
57706,0.222131147540984,-0.115,122,100,iucn,2006
57707,0.220491803278689,-0.128712871287129,122,101,iucn,2006
57708,0.223728813559322,-0.127551020408163,118,98,iucn,2006
57710,0.20948275862069,-0.109375,116,96,iucn,2006
57711,0.198461538461538,-0.0954545454545455,130,110,iucn,2006
57712,0.20078125,-0.100917431192661,128,109,iucn,2006
57713,0.2008,-0.0943396226415094,125,106,iucn,2006
57714,0.202325581395349,-0.0818181818181818,129,110,iucn,2006
58411,0.366666666666667,-0.15,42,30,iucn,2006
58412,0.35,-0.15,44,30,iucn,2006
58413,0.36,-0.129032258064516,45,31,iucn,2006
58414,0.365217391304348,-0.140625,46,32,iucn,2006
58415,0.3625,-0.147058823529412,48,34,iucn,2006
58416,0.3625,-0.147058823529412,48,34,iucn,2006
58417,0.3625,-0.117647058823529,48,34,iucn,2006
58418,0.3625,-0.117647058823529,48,34,iucn,2006
58419,0.35,-0.144736842105263,52,38,iucn,2006
58420,0.340740740740741,-0.1625,54,40,iucn,2006
58421,0.327586206896552,-0.127906976744186,58,43,iucn,2006
58422,0.319354838709677,-0.122222222222222,62,45,iucn,2006
58423,0.285714285714286,-0.105769230769231,70,52,iucn,2006
58424,0.286486486486487,-0.1,74,55,iucn,2006
58425,0.274074074074074,-0.0725806451612903,81,62,iucn,2006
58426,0.276829268292683,-0.0793650793650794,82,63,iucn,2006
58427,0.232283464566929,-0.119047619047619,127,105,iucn,2006
58428,0.220634920634921,-0.123809523809524,126,105,iucn,2006
58429,0.21496062992126,-0.127358490566038,127,106,iucn,2006
58430,0.206451612903226,-0.105769230769231,124,104,iucn,2006
58431,0.213492063492064,-0.111650485436893,126,103,iucn,2006
58432,0.201574803149606,-0.0990566037735849,127,106,iucn,2006
58433,0.195488721804511,-0.0990990990990991,133,111,iucn,2006
58434,0.195522388059701,-0.0848214285714286,134,112,iucn,2006
58435,0.197058823529412,-0.0964912280701754,136,114,iucn,2006
59134,0.36,-0.129032258064516,45,31,iucn,2006
59135,0.365217391304348,-0.140625,46,32,iucn,2006
59136,0.3625,-0.147058823529412,48,34,iucn,2006
59137,0.3625,-0.147058823529412,48,34,iucn,2006
59138,0.3625,-0.117647058823529,48,34,iucn,2006
59139,0.361702127659574,-0.106060606060606,47,33,iucn,2006
59140,0.35,-0.144736842105263,52,38,iucn,2006
59141,0.337037037037037,-0.15,54,40,iucn,2006
59142,0.335714285714286,-0.142857142857143,56,42,iucn,2006
59143,0.323728813559322,-0.127906976744186,59,43,iucn,2006
59144,0.294117647058824,-0.12,68,50,iucn,2006
59145,0.284507042253521,-0.0943396226415094,71,53,iucn,2006
59146,0.288157894736842,-0.087719298245614,76,57,iucn,2006
59147,0.2875,-0.0725806451612903,80,62,iucn,2006
59148,0.282926829268293,-0.0793650793650794,82,63,iucn,2006
59149,0.229770992366412,-0.118181818181818,131,110,iucn,2006
59150,0.216030534351145,-0.110091743119266,131,109,iucn,2006
59151,0.212121212121212,-0.110091743119266,132,109,iucn,2006
59152,0.204724409448819,-0.110576923076923,127,104,iucn,2006
59153,0.199212598425197,-0.104761904761905,127,105,iucn,2006
59154,0.196923076923077,-0.11214953271028,130,107,iucn,2006
59855,0.36,-0.129032258064516,45,31,iucn,2006
59856,0.365217391304348,-0.140625,46,32,iucn,2006
59857,0.361702127659574,-0.136363636363636,47,33,iucn,2006
59858,0.3625,-0.147058823529412,48,34,iucn,2006
59859,0.361702127659574,-0.106060606060606,47,33,iucn,2006
59860,0.354166666666667,-0.117647058823529,48,34,iucn,2006
59861,0.343396226415094,-0.141025641025641,53,39,iucn,2006
59862,0.330909090909091,-0.15,55,40,iucn,2006
59863,0.327272727272727,-0.125,55,40,iucn,2006
59864,0.323728813559322,-0.127906976744186,59,43,iucn,2006
59865,0.318032786885246,-0.127906976744186,61,43,iucn,2006
59866,0.287142857142857,-0.0865384615384615,70,52,iucn,2006
59867,0.295588235294118,-0.06,68,50,iucn,2006
59868,0.297260273972603,-0.0545454545454545,73,55,iucn,2006
59869,0.292592592592593,-0.0952380952380952,81,63,iucn,2006
59870,0.280232558139535,-0.0746268656716418,86,67,iucn,2006
59871,0.204697986577181,-0.104,149,125,iucn,2006
59872,0.198571428571429,-0.112068965517241,140,116,iucn,2006
59873,0.195652173913043,-0.1,138,115,iucn,2006
59874,0.192753623188406,-0.103448275862069,138,116,iucn,2006
60577,0.361702127659574,-0.136363636363636,47,33,iucn,2006
60578,0.361702127659574,-0.136363636363636,47,33,iucn,2006
60579,0.361702127659574,-0.136363636363636,47,33,iucn,2006
60580,0.365217391304348,-0.125,46,32,iucn,2006
60581,0.34,-0.114285714285714,50,35,iucn,2006
60582,0.337037037037037,-0.141025641025641,54,39,iucn,2006
60583,0.330909090909091,-0.15,55,40,iucn,2006
60584,0.326785714285714,-0.125,56,40,iucn,2006
60585,0.326666666666667,-0.127906976744186,60,43,iucn,2006
60586,0.319354838709677,-0.136363636363636,62,44,iucn,2006
60587,0.304545454545455,-0.09375,66,48,iucn,2006
60588,0.294366197183099,-0.0849056603773585,71,53,iucn,2006
61298,0.360869565217391,-0.125,46,32,iucn,2006
61299,0.360869565217391,-0.125,46,32,iucn,2006
61300,0.354166666666667,-0.136363636363636,48,33,iucn,2006
61301,0.351020408163265,-0.132352941176471,49,34,iucn,2006
61302,0.341176470588235,-0.125,51,36,iucn,2006
61303,0.3375,-0.15,56,40,iucn,2006
61304,0.326785714285714,-0.15,56,40,iucn,2006
61305,0.328070175438597,-0.134146341463415,57,41,iucn,2006
62021,0.348,-0.142857142857143,50,35,iucn,2006
62022,0.35,-0.132352941176471,50,34,iucn,2006
62023,0.331481481481481,-0.131578947368421,54,38,iucn,2006
62024,0.332727272727273,-0.141025641025641,55,39,iucn,2006
49060,0.21214953271028,-0.1,107,90,iucn,2007
49061,0.209174311926606,-0.108695652173913,109,92,iucn,2007
49780,0.222222222222222,-0.0955056179775281,108,89,iucn,2007
49781,0.213761467889908,-0.0888888888888889,109,90,iucn,2007
49782,0.197169811320755,-0.1,106,90,iucn,2007
50494,0.240909090909091,-0.104395604395604,110,91,iucn,2007
50495,0.240366972477064,-0.111111111111111,109,90,iucn,2007
50496,0.235779816513761,-0.105555555555556,109,90,iucn,2007
50497,0.278260869565217,-0.0925925925925926,69,54,iucn,2007
50498,0.228440366972477,-0.1,109,90,iucn,2007
50499,0.224324324324324,-0.103260869565217,111,92,iucn,2007
50500,0.21743119266055,-0.0833333333333333,109,90,iucn,2007
51209,0.348936170212766,-0.0441176470588235,47,34,iucn,2007
51210,0.332,-0.0285714285714286,50,35,iucn,2007
51211,0.295,-0.0555555555555556,60,45,iucn,2007
51212,0.283823529411765,-0.0588235294117647,68,51,iucn,2007
51213,0.276056338028169,-0.0648148148148148,71,54,iucn,2007
51214,0.236697247706422,-0.0944444444444444,109,90,iucn,2007
51215,0.235849056603774,-0.102272727272727,106,88,iucn,2007
51216,0.238679245283019,-0.102272727272727,106,88,iucn,2007
51217,0.237142857142857,-0.0977011494252874,105,87,iucn,2007
51218,0.28695652173913,-0.0925925925925926,69,54,iucn,2007
51219,0.222727272727273,-0.104395604395604,110,91,iucn,2007
51220,0.221428571428571,-0.0967741935483871,112,93,iucn,2007
51223,0.2,-0.0852272727272727,105,88,iucn,2007
51924,0.351111111111111,-0.09375,45,32,iucn,2007
51925,0.351111111111111,-0.09375,45,32,iucn,2007
51926,0.347826086956522,-0.106060606060606,46,33,iucn,2007
51927,0.347826086956522,-0.106060606060606,46,33,iucn,2007
51928,0.352173913043478,-0.0757575757575758,46,33,iucn,2007
51929,0.34468085106383,-0.0735294117647059,47,34,iucn,2007
51930,0.348936170212766,-0.0441176470588235,47,34,iucn,2007
51931,0.328,-0.0416666666666667,50,36,iucn,2007
51932,0.291935483870968,-0.0434782608695652,62,46,iucn,2007
51933,0.274285714285714,-0.0648148148148148,70,54,iucn,2007
51934,0.226168224299065,-0.0965909090909091,107,88,iucn,2007
51935,0.23047619047619,-0.0977011494252874,105,87,iucn,2007
51936,0.228846153846154,-0.0930232558139535,104,86,iucn,2007
51937,0.226470588235294,-0.0833333333333333,102,84,iucn,2007
51938,0.285294117647059,-0.0849056603773585,68,53,iucn,2007
51939,0.227927927927928,-0.108695652173913,111,92,iucn,2007
51940,0.220535714285714,-0.10752688172043,112,93,iucn,2007
51941,0.213157894736842,-0.0904255319148936,114,94,iucn,2007
51942,0.209821428571429,-0.0815217391304348,112,92,iucn,2007
51943,0.207339449541284,-0.0879120879120879,109,91,iucn,2007
52643,0.378947368421053,-0.0740740740740741,38,27,iucn,2007
52644,0.374358974358974,-0.0535714285714286,39,28,iucn,2007
52645,0.362790697674419,-0.0833333333333333,43,30,iucn,2007
52646,0.355555555555556,-0.09375,45,32,iucn,2007
52647,0.355555555555556,-0.09375,45,32,iucn,2007
52648,0.355555555555556,-0.09375,45,32,iucn,2007
52649,0.351111111111111,-0.09375,45,32,iucn,2007
52650,0.34468085106383,-0.0735294117647059,47,34,iucn,2007
52651,0.341666666666667,-0.0441176470588235,48,34,iucn,2007
52652,0.303571428571429,-0.0595238095238095,56,42,iucn,2007
52653,0.2921875,-0.0625,64,48,iucn,2007
52654,0.276388888888889,-0.0803571428571429,72,56,iucn,2007
52655,0.226168224299065,-0.0965909090909091,107,88,iucn,2007
52656,0.23047619047619,-0.0977011494252874,105,87,iucn,2007
52657,0.228846153846154,-0.0930232558139535,104,86,iucn,2007
52658,0.276119402985075,-0.0769230769230769,67,52,iucn,2007
52659,0.280281690140845,-0.0892857142857143,71,56,iucn,2007
52660,0.226548672566372,-0.102150537634409,113,93,iucn,2007
52661,0.220535714285714,-0.108695652173913,112,92,iucn,2007
52662,0.207894736842105,-0.0851063829787234,114,94,iucn,2007
52663,0.209821428571429,-0.0815217391304348,112,92,iucn,2007
52664,0.206422018348624,-0.0879120879120879,109,91,iucn,2007
53363,0.378947368421053,-0.0740740740740741,38,27,iucn,2007
53364,0.378947368421053,-0.0740740740740741,38,27,iucn,2007
53365,0.36,-0.0740740740740741,40,27,iucn,2007
53366,0.35609756097561,-0.0535714285714286,41,28,iucn,2007
53367,0.359090909090909,-0.0967741935483871,44,31,iucn,2007
53368,0.355555555555556,-0.09375,45,32,iucn,2007
53369,0.355555555555556,-0.09375,45,32,iucn,2007
53370,0.359090909090909,-0.0806451612903226,44,31,iucn,2007
53371,0.352173913043478,-0.0909090909090909,46,33,iucn,2007
53372,0.342857142857143,-0.0571428571428571,49,35,iucn,2007
53373,0.296551724137931,-0.0697674418604651,58,43,iucn,2007
53374,0.280597014925373,-0.0588235294117647,67,51,iucn,2007
53375,0.272602739726027,-0.087719298245614,73,57,iucn,2007
53376,0.23047619047619,-0.0988372093023256,105,86,iucn,2007
53377,0.234313725490196,-0.107142857142857,102,84,iucn,2007
53378,0.238,-0.103658536585366,100,82,iucn,2007
53379,0.275,-0.0849056603773585,68,53,iucn,2007
53380,0.269014084507042,-0.0818181818181818,71,55,iucn,2007
53381,0.224561403508772,-0.101063829787234,114,94,iucn,2007
53382,0.216216216216216,-0.0934065934065934,111,91,iucn,2007
53383,0.216071428571429,-0.0978260869565217,112,92,iucn,2007
53384,0.209009009009009,-0.0879120879120879,111,91,iucn,2007
53386,0.206422018348624,-0.0989010989010989,109,91,iucn,2007
53387,0.2,-0.0989010989010989,109,91,iucn,2007
54084,0.378947368421053,-0.0740740740740741,38,27,iucn,2007
54085,0.36,-0.0740740740740741,40,27,iucn,2007
54086,0.36,-0.0740740740740741,40,27,iucn,2007
54087,0.35609756097561,-0.0892857142857143,41,28,iucn,2007
54088,0.359090909090909,-0.0967741935483871,44,31,iucn,2007
54089,0.359090909090909,-0.0967741935483871,44,31,iucn,2007
54090,0.356521739130435,-0.106060606060606,46,33,iucn,2007
54091,0.36,-0.09375,45,32,iucn,2007
54092,0.352173913043478,-0.0909090909090909,46,33,iucn,2007
54093,0.315384615384615,-0.105263157894737,52,38,iucn,2007
54094,0.301754385964912,-0.0714285714285714,57,42,iucn,2007
54095,0.284848484848485,-0.0686274509803922,66,51,iucn,2007
54096,0.275675675675676,-0.0948275862068965,74,58,iucn,2007
54097,0.23047619047619,-0.0988372093023256,105,86,iucn,2007
54098,0.232673267326733,-0.102409638554217,101,83,iucn,2007
54099,0.238,-0.103658536585366,100,82,iucn,2007
54100,0.282608695652174,-0.0660377358490566,69,53,iucn,2007
54101,0.272602739726027,-0.0701754385964912,73,57,iucn,2007
54102,0.271830985915493,-0.0818181818181818,71,55,iucn,2007
54103,0.216216216216216,-0.0934065934065934,111,91,iucn,2007
54104,0.208620689655172,-0.09375,116,96,iucn,2007
54105,0.207079646017699,-0.0913978494623656,113,93,iucn,2007
54106,0.202678571428571,-0.0957446808510638,112,94,iucn,2007
54107,0.204504504504504,-0.102150537634409,111,93,iucn,2007
54805,0.378947368421053,-0.0740740740740741,38,27,iucn,2007
54806,0.36,-0.0740740740740741,40,27,iucn,2007
54807,0.35609756097561,-0.0892857142857143,41,28,iucn,2007
54808,0.35609756097561,-0.0892857142857143,41,28,iucn,2007
54809,0.363636363636364,-0.129032258064516,44,31,iucn,2007
54810,0.36,-0.109375,45,32,iucn,2007
54811,0.356521739130435,-0.106060606060606,46,33,iucn,2007
54812,0.36,-0.09375,45,32,iucn,2007
54813,0.352173913043478,-0.0909090909090909,46,33,iucn,2007
